alert_id,timestamp,priority,status,category,driver_id,driver_name,driver_initials,driver_company,alert_type,zone,sla_met,sla_target_hours,resolution_hours,assigned_team,operator_id,operator_name,operator_initials,operator_role
ALT000170,2026-03-29T06:04:50,medium,closed,Limousine & E-Hail,DRV10070,Adel Al Maktoum,AM,Hala Rides,Tampered Meter,Dubai Sports City,yes,12,10.9,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT001803,2026-03-28T21:58:16,low,closed,Limousine & E-Hail,DRV10280,Bilal Al Shamsi,BS,Uber Fleet,Red Light Violation,Al Barsha,yes,24,19.7,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT005901,2026-03-28T19:03:30,low,new,Hourly Rental,DRV10458,Saeed Al Qassimi,SQ,Al Naboodah Transport,Tampered Meter,Al Barsha,yes,24,0.3,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT003264,2026-03-28T14:30:43,low,closed,Taxi,DRV11364,Ahmed Al Awadhi,AA,Dubai Taxi Corporation,Speeding (>20 km/h over),Mirdif,no,24,32.2,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT007517,2026-03-28T11:28:25,low,closed,Taxi,DRV10384,Hassan Al Nuaimi,HN,Arabia Taxi,Unauthorized Pickup,Dubai Marina,yes,24,3.1,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT004240,2026-03-28T11:26:31,low,fined,Taxi,DRV10889,Hassan Al Maktoum,HM,Cars Taxi,Failure to Yield,Al Rashidiya,yes,24,15.2,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT006821,2026-03-28T09:49:20,medium,escalated,Taxi,DRV12367,Hassan Al Mazrouei,HM,Metro Taxi,Tampered Meter,Al Quoz,no,12,22.3,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT005036,2026-03-28T09:24:03,high,new,Limousine & E-Hail,DRV10809,Nasser Al Marri,NM,Hala Rides,Mobile Phone Usage,Silicon Oasis,yes,4,3.4,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT005659,2026-03-28T09:08:29,low,in_progress,Hourly Rental,DRV10275,Tariq Al Owais,TO,Hala Rides,Speeding (>20 km/h over),JBR,yes,24,3.2,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT007173,2026-03-28T09:00:01,low,closed,Public Bus,DRV12486,Salim Al Awadhi,SA,RTA Public Buses,Tampered Meter,Al Quoz,no,24,70.4,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT006025,2026-03-28T07:36:42,medium,new,Taxi,DRV10982,Adel Al Tayer,AT,Dubai Taxi Corporation,Failure to Yield,Al Qusais,yes,12,3.8,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT002265,2026-03-28T07:23:36,low,in_progress,Limousine & E-Hail,DRV11156,Fadi Al Nuaimi,FN,Hala Rides,Route Deviation,Jumeirah,yes,24,4.4,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT002051,2026-03-28T04:40:56,low,closed,Public Bus,DRV11056,Walid Al Mazrouei,WM,Emirates Transport,Route Deviation,Dubai Marina,yes,24,19.1,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT001899,2026-03-28T03:47:49,low,new,Taxi,DRV12482,Adel Al Zaabi,AZ,National Taxi,Mobile Phone Usage,JBR,yes,24,3.0,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT005531,2026-03-28T03:01:01,high,closed,School Bus,DRV10214,Fadi Al Hammadi,FH,School Transport Services,Speeding (>20 km/h over),Deira,no,4,4.1,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT002624,2026-03-28T01:01:25,high,closed,School Bus,DRV11546,Bilal Al Falasi,BF,School Transport Services,Unauthorized Stop,Al Quoz,no,4,6.9,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT006894,2026-03-27T21:37:10,low,escalated,Taxi,DRV11646,Adel Al Suwaidi,AS,Cars Taxi,Speeding (>20 km/h over),Al Quoz,no,24,31.0,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT001765,2026-03-27T21:11:44,medium,escalated,Public Bus,DRV11882,Mahmoud Al Falasi,MF,Emirates Transport,Excessive Idling,Dubai Sports City,no,12,79.3,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT002883,2026-03-27T18:05:48,low,closed,School Bus,DRV11769,Yousef Al Hammadi,YH,School Transport Services,Unauthorized Pickup,Downtown Dubai,yes,24,14.6,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT000898,2026-03-27T17:01:27,low,new,Hourly Rental,DRV10375,Marwan Al Maktoum,MM,Careem,Mobile Phone Usage,JBR,yes,24,2.0,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT008245,2026-03-27T15:53:44,low,escalated,Taxi,DRV10439,Marwan Al Naqbi,MN,Dubai Taxi Corporation,Mobile Phone Usage,Al Rashidiya,no,24,90.2,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007039,2026-03-27T12:27:32,low,closed,Limousine & E-Hail,DRV12076,Fadi Al Maktoum,FM,Yango Premium,Lane Discipline,Mirdif,yes,24,10.2,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT001181,2026-03-27T11:29:45,high,new,Hourly Rental,DRV11393,Tariq Al Nuaimi,TN,Careem,Red Light Violation,Downtown Dubai,yes,4,2.3,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT008135,2026-03-27T10:58:50,medium,closed,Taxi,DRV10981,Tariq Al Suwaidi,TS,Citi Taxi,Route Deviation,Dubai Marina,yes,12,9.6,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT003287,2026-03-27T10:19:24,medium,in_progress,Public Bus,DRV10156,Tariq Al Falasi,TF,Emirates Transport,Tampered Meter,Downtown Dubai,yes,12,10.9,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT002947,2026-03-27T09:26:57,medium,closed,Taxi,DRV12342,Marwan Al Zaabi,MZ,Cars Taxi,Speeding (>20 km/h over),Jumeirah,no,12,23.8,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT002028,2026-03-27T07:45:19,low,closed,Taxi,DRV11448,Karim Al Hammadi,KH,Cars Taxi,Mobile Phone Usage,Dubai Marina,yes,24,18.6,Traffic Operations A,OP004,Mariam Khan,MK,Junior Operator
ALT000434,2026-03-27T07:27:18,low,new,Taxi,DRV11149,Rashid Al Awadhi,RA,National Taxi,Lane Discipline,Dubai Marina,yes,24,3.1,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT003942,2026-03-27T02:49:02,high,closed,Hourly Rental,DRV10864,Walid Al Suwaidi,WS,Careem,Unauthorized Pickup,Al Quoz,yes,4,1.5,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT005544,2026-03-27T00:43:09,medium,closed,Taxi,DRV11299,Ibrahim Al Hashimi,IH,Metro Taxi,Unsafe Distance,Deira,no,12,22.0,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT006166,2026-03-26T18:23:10,low,fined,Taxi,DRV11250,Sultan Al Marri,SM,Citi Taxi,Tampered Meter,Business Bay,yes,24,7.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT005410,2026-03-26T16:57:08,high,closed,Limousine & E-Hail,DRV12290,Hassan Al Nuaimi,HN,Yango Premium,Excessive Idling,Business Bay,yes,4,3.5,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT007112,2026-03-26T16:08:58,low,escalated,School Bus,DRV11271,Bilal Al Owais,BO,Emirates Transport,Speeding (>20 km/h over),JBR,no,24,34.3,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT003863,2026-03-26T12:20:45,high,closed,Taxi,DRV10046,Omar Al Qassimi,OQ,National Taxi,Unauthorized Pickup,JBR,yes,4,2.8,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT003868,2026-03-26T09:57:13,low,closed,Taxi,DRV11507,Sultan Al Falasi,SF,Citi Taxi,Unsafe Distance,Al Barsha,no,24,29.7,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT007477,2026-03-26T07:28:37,medium,closed,School Bus,DRV10729,Faisal Al Marri,FM,Emirates Transport,Excessive Idling,Jumeirah,no,12,14.9,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT003003,2026-03-26T02:12:24,medium,new,Public Bus,DRV10156,Tariq Al Falasi,TF,Emirates Transport,Lane Discipline,Silicon Oasis,yes,12,3.2,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005439,2026-03-25T22:04:16,low,closed,Taxi,DRV10750,Hassan Al Shamsi,HS,National Taxi,Red Light Violation,Deira,no,24,34.9,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT006693,2026-03-25T21:59:42,medium,closed,Marine,DRV11925,Mohammed Al Tayer,MT,Dubai Marine Transport,Speeding (>20 km/h over),Jebel Ali,no,12,22.9,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT004069,2026-03-25T19:47:01,medium,closed,Taxi,DRV11142,Rashid Al Mansouri,RM,Cars Taxi,Reckless Lane Change,JBR,yes,12,2.8,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007888,2026-03-25T16:13:36,medium,fined,Taxi,DRV11098,Khalid Al Mansouri,KM,National Taxi,Unauthorized Stop,Jumeirah,no,12,19.3,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT007289,2026-03-25T13:18:55,medium,new,Taxi,DRV11262,Nasser Al Naqbi,NN,Dubai Taxi Corporation,Unauthorized Pickup,Downtown Dubai,yes,12,1.5,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT000750,2026-03-25T09:19:55,low,escalated,Taxi,DRV10289,Mansour Al Shamsi,MS,National Taxi,Excessive Idling,Jebel Ali,no,24,74.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007808,2026-03-25T07:59:10,low,closed,Public Bus,DRV10201,Hassan Al Hashimi,HH,Emirates Transport,Unsafe Distance,Jumeirah,yes,24,22.3,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT007563,2026-03-25T07:03:36,low,new,Taxi,DRV10891,Sultan Al Tayer,ST,Dubai Taxi Corporation,Excessive Idling,Al Quoz,yes,24,2.2,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT007814,2026-03-25T05:53:17,low,in_progress,Public Bus,DRV11203,Ziad Al Awadhi,ZA,RTA Public Buses,Red Light Violation,Jumeirah,yes,24,9.0,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT006727,2026-03-25T01:42:48,low,closed,Public Bus,DRV11107,Fadi Al Mazrouei,FM,RTA Public Buses,Red Light Violation,Jumeirah,no,24,36.2,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT003572,2026-03-25T01:39:22,high,closed,Taxi,DRV11717,Nasser Al Hashimi,NH,Dubai Taxi Corporation,Tampered Meter,Dubai Investment Park,yes,4,0.9,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT002046,2026-03-24T23:46:54,low,new,Taxi,DRV11118,Tariq Al Mansouri,TM,Cars Taxi,Unsafe Distance,Al Quoz,yes,24,1.2,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT006878,2026-03-24T22:55:23,low,in_progress,Taxi,DRV10981,Tariq Al Suwaidi,TS,Citi Taxi,Red Light Violation,Al Quoz,yes,24,7.9,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT000005,2026-03-24T22:48:12,low,escalated,Taxi,DRV10145,Khalid Al Naqbi,KN,Arabia Taxi,Speeding (>20 km/h over),Silicon Oasis,no,24,48.5,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT006775,2026-03-24T21:16:46,high,fined,Taxi,DRV11712,Khalid Al Mansouri,KM,Cars Taxi,Tampered Meter,Al Qusais,no,4,35.4,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT000287,2026-03-24T20:56:50,low,closed,Public Bus,DRV11953,Adel Al Hashimi,AH,RTA Public Buses,Unauthorized Stop,Dubai Marina,no,24,25.4,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT000799,2026-03-24T20:34:06,low,in_progress,Taxi,DRV12108,Ibrahim Al Falasi,IF,Arabia Taxi,Lane Discipline,Jumeirah,yes,24,0.7,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT008325,2026-03-24T17:25:41,low,closed,Limousine & E-Hail,DRV10595,Ibrahim Al Mazrouei,IM,Hala Rides,Excessive Idling,Al Barsha,no,24,76.1,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT002480,2026-03-24T16:50:01,low,closed,Taxi,DRV12233,Yousef Al Shamsi,YS,Metro Taxi,Reckless Lane Change,Al Quoz,no,24,42.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT005126,2026-03-24T15:43:01,low,closed,Marine,DRV12460,Hassan Al Naqbi,HN,Dubai Marine Transport,Speeding (>20 km/h over),Jumeirah,yes,24,16.9,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT000382,2026-03-24T10:37:39,low,new,Hourly Rental,DRV10730,Hassan Al Suwaidi,HS,Al Naboodah Transport,Lane Discipline,Downtown Dubai,yes,24,0.7,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT003330,2026-03-24T09:37:38,medium,escalated,Taxi,DRV10690,Omar Al Suwaidi,OS,National Taxi,Unauthorized Stop,Dubai Marina,yes,12,9.2,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT001293,2026-03-24T07:12:48,medium,closed,Taxi,DRV10527,Walid Al Mansouri,WM,Arabia Taxi,Tampered Meter,Al Barsha,yes,12,9.8,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT006952,2026-03-24T04:36:19,medium,fined,Limousine & E-Hail,DRV11153,Hassan Al Marri,HM,Genie Limousine,Unauthorized Stop,Dubai Marina,no,12,12.6,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT007056,2026-03-24T01:51:48,low,closed,Limousine & E-Hail,DRV11823,Hassan Al Awadhi,HA,Uber Fleet,Speeding (>20 km/h over),Jebel Ali,no,24,71.9,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT004062,2026-03-23T21:50:48,medium,fined,Limousine & E-Hail,DRV11578,Hassan Al Suwaidi,HS,Uber Fleet,Speeding (>20 km/h over),Al Qusais,no,12,20.5,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT007298,2026-03-23T19:49:41,medium,closed,Limousine & E-Hail,DRV10208,Walid Al Tayer,WT,Uber Fleet,Lane Discipline,Dubai Marina,no,12,13.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT008161,2026-03-23T19:26:03,low,closed,Taxi,DRV12435,Omar Al Suwaidi,OS,Arabia Taxi,Unauthorized Stop,Silicon Oasis,no,24,61.5,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT002989,2026-03-23T16:03:05,high,closed,Limousine & E-Hail,DRV10024,Rashid Al Shamsi,RS,Hala Rides,Excessive Idling,JBR,no,4,7.8,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT006955,2026-03-23T14:57:20,low,new,Marine,DRV10457,Rashid Al Falasi,RF,Dubai Marine Transport,Unauthorized Pickup,JBR,yes,24,1.8,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT002341,2026-03-23T14:22:41,low,closed,Taxi,DRV12407,Tariq Al Mansouri,TM,National Taxi,Unsafe Distance,Al Qusais,no,24,93.3,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT000966,2026-03-23T13:58:30,low,closed,Taxi,DRV11783,Nasser Al Owais,NO,National Taxi,Excessive Idling,Dubai Sports City,no,24,30.5,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT002994,2026-03-23T12:17:09,medium,in_progress,Public Bus,DRV10371,Walid Al Mansouri,WM,RTA Public Buses,Unauthorized Pickup,Dubai Marina,yes,12,2.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006528,2026-03-23T11:38:54,low,closed,Taxi,DRV11859,Omar Al Owais,OO,Citi Taxi,Speeding (>20 km/h over),Dubai Marina,no,24,28.7,Traffic Operations A,OP004,Mariam Khan,MK,Junior Operator
ALT003180,2026-03-23T09:44:23,medium,escalated,Hourly Rental,DRV10217,Yousef Al Falasi,YF,Hala Rides,Red Light Violation,Deira,no,12,49.8,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT002217,2026-03-23T06:16:10,low,closed,Hourly Rental,DRV11224,Rashid Al Nuaimi,RN,Careem,Unsafe Distance,Deira,no,24,36.7,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT003127,2026-03-23T04:37:27,medium,closed,Taxi,DRV11726,Walid Al Suwaidi,WS,Dubai Taxi Corporation,Tampered Meter,Deira,no,12,12.4,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT004347,2026-03-23T03:53:42,high,new,Taxi,DRV11964,Khalid Al Awadhi,KA,Cars Taxi,Mobile Phone Usage,Al Qusais,yes,4,3.5,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT007800,2026-03-23T03:33:58,low,closed,Limousine & E-Hail,DRV10622,Ahmed Al Zaabi,AZ,Genie Limousine,Unsafe Distance,Al Barsha,no,24,49.0,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT008226,2026-03-23T02:38:36,medium,closed,Hourly Rental,DRV11164,Marwan Al Suwaidi,MS,Al Naboodah Transport,Reckless Lane Change,Deira,yes,12,8.2,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT003688,2026-03-23T01:12:43,medium,closed,Limousine & E-Hail,DRV10712,Hassan Al Zaabi,HZ,Careem,Red Light Violation,Dubai Marina,yes,12,4.7,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT002293,2026-03-22T22:53:13,high,closed,Taxi,DRV12317,Marwan Al Mansouri,MM,National Taxi,Excessive Idling,Mirdif,yes,4,0.8,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT001347,2026-03-22T15:47:55,medium,new,Limousine & E-Hail,DRV11724,Nasser Al Mazrouei,NM,Careem,Tampered Meter,Downtown Dubai,yes,12,1.3,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT005106,2026-03-22T15:16:07,low,in_progress,Public Bus,DRV11411,Walid Al Suwaidi,WS,RTA Public Buses,Route Deviation,Deira,yes,24,4.6,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT006195,2026-03-22T14:35:47,low,in_progress,Limousine & E-Hail,DRV10809,Nasser Al Marri,NM,Hala Rides,Red Light Violation,Business Bay,yes,24,5.6,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT003489,2026-03-22T09:41:20,low,closed,Taxi,DRV10191,Sultan Al Zaabi,SZ,Dubai Taxi Corporation,Excessive Idling,Business Bay,yes,24,10.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT007307,2026-03-22T05:59:01,medium,closed,School Bus,DRV12047,Mahmoud Al Owais,MO,School Transport Services,Failure to Yield,Deira,no,12,18.9,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT003521,2026-03-22T04:25:29,high,in_progress,Public Bus,DRV12209,Faisal Al Nuaimi,FN,Emirates Transport,Tampered Meter,Dubai Sports City,yes,4,3.5,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT006867,2026-03-22T04:24:42,medium,closed,Public Bus,DRV11721,Nasser Al Tayer,NT,Emirates Transport,Speeding (>20 km/h over),Business Bay,no,12,32.6,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT001316,2026-03-22T02:15:47,low,new,Taxi,DRV11697,Yousef Al Maktoum,YM,National Taxi,Unauthorized Pickup,Downtown Dubai,yes,24,1.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT002347,2026-03-21T21:42:03,low,closed,Taxi,DRV11977,Khalid Al Zaabi,KZ,Cars Taxi,Failure to Yield,Al Rashidiya,no,24,47.5,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT002494,2026-03-21T21:03:33,low,fined,Taxi,DRV12089,Mahmoud Al Owais,MO,Citi Taxi,Red Light Violation,Al Quoz,no,24,61.7,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT003996,2026-03-21T19:03:49,low,closed,School Bus,DRV11047,Adel Al Zaabi,AZ,School Transport Services,Tampered Meter,Dubai Sports City,no,24,71.9,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT000150,2026-03-21T17:35:08,low,closed,Taxi,DRV10520,Marwan Al Zaabi,MZ,Cars Taxi,Lane Discipline,Downtown Dubai,yes,24,18.6,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT000639,2026-03-21T12:27:19,low,new,Taxi,DRV11539,Nasser Al Tayer,NT,Citi Taxi,Failure to Yield,Silicon Oasis,yes,24,3.0,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT007102,2026-03-21T11:45:40,medium,new,Limousine & E-Hail,DRV11303,Fadi Al Awadhi,FA,Uber Fleet,Red Light Violation,Mirdif,yes,12,1.2,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT007633,2026-03-21T11:39:16,low,escalated,Hourly Rental,DRV10085,Mohammed Al Owais,MO,Careem,Reckless Lane Change,Jumeirah,no,24,31.6,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT003176,2026-03-21T11:11:31,medium,closed,Taxi,DRV12313,Marwan Al Hammadi,MH,Metro Taxi,Reckless Lane Change,Downtown Dubai,no,12,13.3,Smart Enforcement,OP020,Ayman Al Maktoum,AM,Junior Operator
ALT000349,2026-03-21T08:15:52,low,closed,Hourly Rental,DRV10481,Ibrahim Al Suwaidi,IS,Careem,Unsafe Distance,Jumeirah,no,24,30.8,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT004260,2026-03-21T04:15:13,medium,closed,Public Bus,DRV10227,Salim Al Hashimi,SH,RTA Public Buses,Unauthorized Stop,Al Quoz,no,12,17.7,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT003723,2026-03-21T04:14:07,low,escalated,Limousine & E-Hail,DRV10382,Saeed Al Mansouri,SM,Hala Rides,Reckless Lane Change,Al Rashidiya,no,24,57.4,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT005344,2026-03-21T01:26:34,medium,closed,Limousine & E-Hail,DRV12094,Salim Al Falasi,SF,Genie Limousine,Unauthorized Pickup,Jebel Ali,yes,12,8.7,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT001954,2026-03-21T00:10:22,medium,escalated,Hourly Rental,DRV10872,Walid Al Awadhi,WA,Careem,Route Deviation,Downtown Dubai,no,12,69.2,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT001955,2026-03-20T23:54:38,medium,closed,Taxi,DRV11028,Adel Al Hammadi,AH,Arabia Taxi,Red Light Violation,Jumeirah,no,12,20.5,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT006002,2026-03-20T22:32:25,low,closed,Limousine & E-Hail,DRV12377,Mohammed Al Awadhi,MA,Uber Fleet,Route Deviation,Dubai Investment Park,no,24,24.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT003910,2026-03-20T20:43:38,medium,closed,Taxi,DRV12465,Rashid Al Maktoum,RM,National Taxi,Reckless Lane Change,JBR,yes,12,4.3,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007414,2026-03-20T17:40:09,low,closed,Taxi,DRV11681,Hassan Al Qassimi,HQ,Citi Taxi,Unauthorized Stop,Downtown Dubai,no,24,34.3,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT004478,2026-03-20T17:35:46,low,new,Hourly Rental,DRV11225,Bilal Al Suwaidi,BS,Al Naboodah Transport,Route Deviation,Al Barsha,yes,24,3.4,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT001735,2026-03-20T16:23:28,low,closed,School Bus,DRV11797,Tariq Al Mazrouei,TM,School Transport Services,Red Light Violation,Downtown Dubai,no,24,62.2,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT000234,2026-03-20T16:06:17,low,fined,Limousine & E-Hail,DRV11500,Nasser Al Awadhi,NA,Yango Premium,Failure to Yield,Dubai Marina,yes,24,8.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT008433,2026-03-20T13:31:03,medium,closed,Public Bus,DRV11765,Adel Al Zaabi,AZ,Emirates Transport,Tampered Meter,Al Quoz,yes,12,4.1,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT004666,2026-03-20T12:19:05,low,closed,Limousine & E-Hail,DRV10387,Hamad Al Maktoum,HM,Yango Premium,Route Deviation,Downtown Dubai,no,24,41.6,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT001509,2026-03-20T12:04:06,high,in_progress,Public Bus,DRV10073,Saeed Al Tayer,ST,RTA Public Buses,Failure to Yield,Business Bay,no,4,6.2,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT000840,2026-03-20T11:43:39,low,escalated,Taxi,DRV11499,Ziad Al Suwaidi,ZS,Dubai Taxi Corporation,Red Light Violation,Al Quoz,no,24,42.6,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT001702,2026-03-20T05:18:23,medium,closed,Marine,DRV10186,Sultan Al Maktoum,SM,Dubai Marine Transport,Mobile Phone Usage,Business Bay,yes,12,2.7,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT002759,2026-03-20T03:21:41,low,closed,Limousine & E-Hail,DRV12378,Fadi Al Zaabi,FZ,Yango Premium,Unsafe Distance,JBR,yes,24,17.0,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT004055,2026-03-20T00:21:19,low,closed,Taxi,DRV11330,Ziad Al Mansouri,ZM,Cars Taxi,Unsafe Distance,Jebel Ali,yes,24,22.4,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT002958,2026-03-19T17:13:23,low,new,Limousine & E-Hail,DRV11576,Sultan Al Suwaidi,SS,Uber Fleet,Excessive Idling,Al Quoz,yes,24,3.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006369,2026-03-19T16:54:12,low,closed,Taxi,DRV10443,Rashid Al Marri,RM,Citi Taxi,Tampered Meter,Downtown Dubai,no,24,29.1,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
