alert_id,timestamp,alert_type,alert_label,severity,state,source,category,driver_name,driver_initials,driver_company,vehicle_plate,zone,location,speed_kmh,ai_recommendation,duplicated
TRG000453,2026-04-30T07:59:01,distraction,Driver Distraction,medium,open,MNVR,Public Bus,Dmitri Hunt,DH,Emirates Transport,DXB-B-6613,Al Qusais,Damascus Street,,Schedule supervisor review,no
TRG001725,2026-04-30T05:54:00,fatigue,Driver Fatigue,low,closed,DS/Teams,Taxi,David Elliott,DE,Cars Taxi,DXB-D-43030,Jumeirah,Al Wasl Road,,Route to nearest rest stop,no
TRG000884,2026-04-30T05:18:21,signal,No Signal,medium,stafteesh,MNVR,Limousine & E-Hail,Mateus Boyd,MB,Genie Limousine,DXB-P-28673,Jumeirah,Umm Suqeim Road,,Re-establish GPS handshake,no
TRG001257,2026-04-30T05:14:12,idling,Idling,low,acknowledged,MNVR,Public Bus,Niko Carroll,NC,Emirates Transport,DXB-B-3167,Downtown Dubai,Mohammed Bin Rashid Blvd,,Acknowledge — within tolerance,no
TRG002481,2026-04-30T05:04:39,fatigue,Driver Fatigue,medium,open,MNVR,Public Bus,Sven Payne,SP,Emirates Transport,DXB-B-2792,Al Barsha,Al Barsha Road,,Confirm with supervisor & monitor,no
TRG001790,2026-04-30T04:33:02,fatigue,Driver Fatigue,high,open,DS/Teams,School Bus,Hiroshi Jordan,HJ,School Transport Services,DXB-S-6166,Dubai Marina,Marina Walk,,Confirm with supervisor & monitor,no
TRG000546,2026-04-30T03:34:54,harsh,Harsh Driving,medium,closed,MNVR,Limousine & E-Hail,Leon Turner,LT,Yango Premium,DXB-Q-12245,Al Barsha,Sheikh Zayed Road,72,Issue coaching alert to driver,no
TRG000160,2026-04-30T02:20:24,signal,No Signal,low,open,MNVR,Taxi,Kwame Boyd,KB,Arabia Taxi,DXB-A-96384,Al Quoz,Al Meydan Road,,Auto-resolve when signal restored,no
TRG001618,2026-04-30T01:08:46,harsh,Harsh Driving,low,acknowledged,MNVR,Taxi,Wei Payne,WP,Arabia Taxi,DXB-I-85158,Jebel Ali,Sheikh Zayed Road,63,Escalate to safety review board,no
TRG002151,2026-04-29T21:54:38,distraction,Driver Distraction,high,closed,DS/Teams,Limousine & E-Hail,Niko Harris,NH,Yango Premium,DXB-H-82350,Al Quoz,Al Asayel Street,,"Acknowledge — minor, log only",no
TRG001794,2026-04-29T19:51:47,fatigue,Driver Fatigue,high,acknowledged,ETMP,Limousine & E-Hail,Tunde King,TK,Hala Rides,DXB-S-77584,Downtown Dubai,Financial Center Rd,,Route to nearest rest stop,no
TRG000174,2026-04-29T19:45:32,fatigue,Driver Fatigue,high,fined,DS/Teams,Public Bus,Michael Ortiz,MO,RTA Public Buses,DXB-B-7206,Dubai Marina,Sheikh Zayed Rd Junction,,Override dispatch — pull from rotation,yes
TRG000014,2026-04-29T17:59:43,fatigue,Driver Fatigue,high,stafteesh,MNVR,Hourly Rental,Ivan Mason,IM,Al Naboodah Transport,DXB-D-39733,Al Qusais,Beirut Street,,Confirm with supervisor & monitor,no
TRG002742,2026-04-29T15:22:44,idling,Idling,low,escalated,MNVR,Marine,Edward Rose,ER,Dubai Marine Transport,MAR-920,Downtown Dubai,Burj Khalifa Blvd,,Send efficiency reminder to driver,no
TRG001394,2026-04-29T15:20:11,distraction,Driver Distraction,medium,fined,MNVR,Public Bus,Matteo Gonzales,MG,Emirates Transport,DXB-B-1065,Al Barsha,Sheikh Zayed Road,,Issue formal warning — 2nd offense,no
TRG002440,2026-04-29T15:15:52,fatigue,Driver Fatigue,medium,investigation,DS/Teams,Limousine & E-Hail,Henri Edwards,HE,Careem,DXB-P-15097,Deira,Al Maktoum Road,,Instruct driver to take mandatory break,no
TRG000422,2026-04-29T15:03:27,distraction,Driver Distraction,medium,open,MNVR,Taxi,Andre Marshall,AM,National Taxi,DXB-M-23515,JBR,The Beach Promenade,,Schedule supervisor review,no
TRG002614,2026-04-29T13:21:05,camera,Camera Disconnection,high,fined,MNVR,Public Bus,David Simmons,DS,Emirates Transport,DXB-B-4503,Jumeirah,Jumeirah Beach Road,,Dispatch field tech — recurring issue,no
TRG000124,2026-04-29T13:10:24,distraction,Driver Distraction,low,open,DS/Teams,Taxi,Pablo Roberts,PR,Dubai Taxi Corporation,DXB-C-69288,Mirdif,Tripoli Street,,Issue formal warning — 2nd offense,no
TRG000563,2026-04-29T10:42:44,signal,No Signal,low,investigation,DS/Teams,Limousine & E-Hail,Lars Powell,LP,Uber Fleet,DXB-P-30744,Dubai Marina,Sheikh Zayed Rd Junction,,Dispatch tech if persistent >15min,no
TRG000567,2026-04-29T09:48:47,fatigue,Driver Fatigue,high,open,ETMP,Taxi,Rohan Wilson,RW,National Taxi,DXB-E-55056,Jumeirah,Jumeirah Beach Road,,Override dispatch — pull from rotation,no
TRG002387,2026-04-29T09:21:31,camera,Camera Disconnection,high,acknowledged,MNVR,Public Bus,Harry Roberts,HR,RTA Public Buses,DXB-B-6651,Dubai Marina,Sheikh Zayed Rd Junction,,Escalate to fleet maintenance,yes
TRG002042,2026-04-29T09:07:07,distraction,Driver Distraction,high,stafteesh,DS/Teams,Marine,Dmitri White,DW,Dubai Marine Transport,MAR-345,Dubai Sports City,Sports City Boulevard,,Schedule supervisor review,no
TRG000761,2026-04-29T07:15:06,harsh,Harsh Driving,high,closed,DS/Teams,Taxi,Pierre Wright,PW,National Taxi,DXB-T-93428,Dubai Sports City,Els Club Rd,82,Issue coaching alert to driver,no
TRG001250,2026-04-29T03:04:10,harsh,Harsh Driving,medium,acknowledged,MNVR,Limousine & E-Hail,Dmitri Hunt,DH,Hala Rides,DXB-T-83024,JBR,Jumeirah Beach Residence,83,Issue coaching alert to driver,no
TRG001098,2026-04-29T02:28:57,signal,No Signal,low,investigation,DS/Teams,Taxi,George Bailey,GB,Arabia Taxi,DXB-G-50236,Silicon Oasis,Dubai Silicon Oasis Hub,,Dispatch tech if persistent >15min,no
TRG001359,2026-04-29T01:18:00,idling,Idling,low,stafteesh,MNVR,Taxi,Sipho Cooper,SC,Cars Taxi,DXB-T-67154,Al Rashidiya,Airport Road,,Send efficiency reminder to driver,no
TRG000148,2026-04-28T22:10:12,idling,Idling,medium,closed,DS/Teams,Hourly Rental,Dmitri Palmer,DP,Careem,DXB-J-77057,Dubai Sports City,Sports City Boulevard,,Flag for daily review,no
TRG002734,2026-04-28T22:04:25,distraction,Driver Distraction,high,open,ETMP,Public Bus,Pavel Cooper,PC,Emirates Transport,DXB-B-2087,Dubai Marina,King Salman Bin Abdulaziz Al Saud St,,Send live coaching prompt to driver,no
TRG001877,2026-04-28T16:30:32,distraction,Driver Distraction,high,closed,MNVR,Public Bus,Bruno Payne,BP,Emirates Transport,DXB-B-9998,Business Bay,Marasi Drive,,Issue formal warning — 2nd offense,no
TRG000873,2026-04-28T15:37:15,distraction,Driver Distraction,medium,stafteesh,DS/Teams,Limousine & E-Hail,Oscar Greene,OG,Yango Premium,DXB-I-45256,Dubai Marina,Marina Walk,,Send live coaching prompt to driver,no
TRG001472,2026-04-28T15:33:42,idling,Idling,low,acknowledged,ETMP,Marine,Sven Brooks,SB,Dubai Marine Transport,MAR-832,Dubai Sports City,Els Club Rd,,Flag for daily review,no
TRG000081,2026-04-28T13:30:26,distraction,Driver Distraction,high,closed,MNVR,Taxi,Adrian Richardson,AR,Arabia Taxi,DXB-Q-10836,Jumeirah,Al Wasl Road,,Send live coaching prompt to driver,no
TRG002101,2026-04-28T12:07:12,camera,Camera Disconnection,medium,investigation,DS/Teams,Taxi,Lars Diaz,LD,National Taxi,DXB-S-47855,Business Bay,Marasi Drive,,Dispatch field tech — recurring issue,no
TRG002584,2026-04-28T10:56:22,harsh,Harsh Driving,high,acknowledged,ETMP,Limousine & E-Hail,Peter Holmes,PH,Careem,DXB-L-32707,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,139,Issue coaching alert to driver,no
TRG001969,2026-04-28T08:40:33,harsh,Harsh Driving,high,closed,DS/Teams,Taxi,Henri Shaw,HS,Metro Taxi,DXB-C-96759,Downtown Dubai,Financial Center Rd,133,Log for end-of-shift review,no
TRG001840,2026-04-28T08:12:31,camera,Camera Disconnection,low,escalated,DS/Teams,Taxi,Johan Stewart,JS,Arabia Taxi,DXB-J-24371,Al Qusais,Beirut Street,,Run firmware reset remotely,no
TRG001259,2026-04-28T07:09:34,distraction,Driver Distraction,low,acknowledged,MNVR,Taxi,Harry Harrison,HH,Dubai Taxi Corporation,DXB-M-47934,Business Bay,Marasi Drive,,"Acknowledge — minor, log only",no
TRG001101,2026-04-28T06:25:49,distraction,Driver Distraction,low,closed,MNVR,Taxi,Chidi Gray,CG,Citi Taxi,DXB-H-25296,Al Rashidiya,Airport Road,,Send live coaching prompt to driver,no
TRG001000,2026-04-28T05:06:15,fatigue,Driver Fatigue,high,open,MNVR,Taxi,Theo Hicks,TH,Metro Taxi,DXB-K-87510,Deira,Baniyas Square,,Override dispatch — pull from rotation,no
TRG002340,2026-04-28T04:32:12,camera,Camera Disconnection,high,investigation,ETMP,Taxi,Julian Lane,JL,Metro Taxi,DXB-N-73372,Mirdif,Algeria Street,,Dispatch field tech — recurring issue,no
TRG002710,2026-04-28T03:42:19,idling,Idling,low,closed,DS/Teams,Taxi,Kofi Simmons,KS,Cars Taxi,DXB-H-66443,Dubai Marina,Marina Walk,,Auto-close — under 5min,no
TRG001260,2026-04-27T23:02:34,distraction,Driver Distraction,high,stafteesh,MNVR,Marine,Adrian Wood,AW,Dubai Marine Transport,MAR-591,Downtown Dubai,Mohammed Bin Rashid Blvd,,Send live coaching prompt to driver,no
TRG001240,2026-04-27T22:57:09,camera,Camera Disconnection,low,acknowledged,MNVR,Limousine & E-Hail,Niklas Foster,NF,Yango Premium,DXB-A-10496,Dubai Sports City,Els Club Rd,,Dispatch field tech — recurring issue,no
TRG001928,2026-04-27T20:50:40,camera,Camera Disconnection,high,escalated,MNVR,Marine,Niko Carroll,NC,Dubai Marine Transport,MAR-104,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,,Escalate to fleet maintenance,no
TRG000206,2026-04-27T19:38:58,harsh,Harsh Driving,high,acknowledged,MNVR,Marine,Lucas Gibson,LG,Dubai Marine Transport,MAR-344,Dubai Marina,Sheikh Zayed Rd Junction,118,Log for end-of-shift review,no
TRG001383,2026-04-27T18:25:53,harsh,Harsh Driving,medium,investigation,ETMP,Taxi,Pablo Turner,PT,Dubai Taxi Corporation,DXB-M-63606,Al Rashidiya,Airport Road,80,Log for end-of-shift review,no
TRG001527,2026-04-27T17:00:41,idling,Idling,high,closed,MNVR,Taxi,Edward Rose,ER,National Taxi,DXB-C-30822,Al Quoz,Al Meydan Road,,Send efficiency reminder to driver,no
TRG002622,2026-04-27T16:58:31,harsh,Harsh Driving,low,acknowledged,DS/Teams,Hourly Rental,Sven Campbell,SC,Hala Rides,DXB-G-66641,Mirdif,Tripoli Street,69,Send to Stafteesh for fine assessment,no
TRG000476,2026-04-27T16:55:35,signal,No Signal,low,investigation,MNVR,Taxi,Marco Foster,MF,Dubai Taxi Corporation,DXB-S-56306,Mirdif,Mirdif City Centre Rd,,Dispatch tech if persistent >15min,no
TRG000775,2026-04-27T14:37:26,idling,Idling,low,open,ETMP,Limousine & E-Hail,Sipho Wood,SW,Yango Premium,DXB-O-66521,Jumeirah,Jumeirah Beach Road,,Send efficiency reminder to driver,no
TRG002650,2026-04-27T12:58:27,camera,Camera Disconnection,low,investigation,DS/Teams,Limousine & E-Hail,Sipho Cooper,SC,Genie Limousine,DXB-K-40515,Dubai Investment Park,DIP First Road,,Dispatch field tech — recurring issue,no
TRG001437,2026-04-27T11:29:58,harsh,Harsh Driving,high,closed,DS/Teams,Taxi,Sipho Mason,SM,National Taxi,DXB-I-67159,Jebel Ali,Jebel Ali Free Zone,115,Issue coaching alert to driver,yes
TRG001547,2026-04-27T09:13:41,harsh,Harsh Driving,high,acknowledged,DS/Teams,Public Bus,Sergei Mills,SM,RTA Public Buses,DXB-B-4756,Downtown Dubai,Financial Center Rd,100,Escalate to safety review board,no
TRG000619,2026-04-27T09:09:56,idling,Idling,low,acknowledged,DS/Teams,School Bus,Emil Jenkins,EJ,School Transport Services,DXB-S-8350,Al Rashidiya,Airport Road,,Auto-close — under 5min,no
TRG000866,2026-04-27T08:23:15,camera,Camera Disconnection,medium,closed,DS/Teams,Public Bus,Pavel Evans,PE,RTA Public Buses,DXB-B-4296,Dubai Marina,Al Marsa Street,,Verify cable connection at next stop,no
TRG000315,2026-04-27T07:32:33,camera,Camera Disconnection,high,open,ETMP,Taxi,Rohan Walker,RW,Metro Taxi,DXB-S-14572,Business Bay,Business Bay Crossing,,Run firmware reset remotely,no
TRG002577,2026-04-27T07:10:38,camera,Camera Disconnection,high,investigation,DS/Teams,Taxi,Michael Armstrong,MA,Dubai Taxi Corporation,DXB-I-13610,Al Quoz,Al Meydan Road,,Verify cable connection at next stop,no
TRG001197,2026-04-27T07:00:46,fatigue,Driver Fatigue,medium,open,ETMP,Hourly Rental,Julian Wells,JW,Careem,DXB-J-72846,Dubai Marina,Marina Walk,,Confirm with supervisor & monitor,no
TRG000342,2026-04-27T05:57:20,fatigue,Driver Fatigue,low,investigation,MNVR,Public Bus,Sven Brooks,SB,RTA Public Buses,DXB-B-7024,Dubai Sports City,Sports City Boulevard,,Confirm with supervisor & monitor,no
TRG001687,2026-04-27T05:06:41,harsh,Harsh Driving,high,open,DS/Teams,Hourly Rental,Sergei Phillips,SP,Al Naboodah Transport,DXB-S-48848,Business Bay,Al Abraj Street,126,Issue coaching alert to driver,no
TRG000951,2026-04-27T04:35:09,fatigue,Driver Fatigue,high,acknowledged,ETMP,Public Bus,Charles Weaver,CW,Emirates Transport,DXB-B-8689,Dubai Marina,Al Marsa Street,,Confirm with supervisor & monitor,no
TRG001326,2026-04-27T02:53:54,fatigue,Driver Fatigue,high,open,MNVR,Limousine & E-Hail,Kenji Webb,KW,Uber Fleet,DXB-G-51459,Deira,Al Maktoum Road,,Confirm with supervisor & monitor,yes
TRG002682,2026-04-27T02:18:32,fatigue,Driver Fatigue,high,acknowledged,DS/Teams,Marine,George Diaz,GD,Dubai Marine Transport,MAR-841,Al Barsha,Al Barsha Road,,Override dispatch — pull from rotation,no
TRG001249,2026-04-27T01:00:59,camera,Camera Disconnection,medium,closed,DS/Teams,School Bus,Arthur Clark,AC,School Transport Services,DXB-S-9198,Jumeirah,Al Wasl Road,,Dispatch field tech — recurring issue,no
TRG002629,2026-04-26T22:30:56,fatigue,Driver Fatigue,high,stafteesh,MNVR,Public Bus,Chidi Phillips,CP,Emirates Transport,DXB-B-3474,JBR,The Beach Promenade,,Confirm with supervisor & monitor,no
TRG002543,2026-04-26T19:14:45,signal,No Signal,medium,investigation,MNVR,Taxi,Rohan Gonzales,RG,Arabia Taxi,DXB-A-84469,Al Qusais,Beirut Street,,Re-establish GPS handshake,yes
TRG000539,2026-04-26T19:05:39,distraction,Driver Distraction,medium,open,ETMP,Public Bus,Rohan Duncan,RD,Emirates Transport,DXB-B-6800,Al Quoz,Al Asayel Street,,"Acknowledge — minor, log only",no
TRG001001,2026-04-26T18:32:07,signal,No Signal,medium,closed,MNVR,Taxi,Luca Campbell,LC,National Taxi,DXB-S-18672,Silicon Oasis,Wadi Al Safa St,,Acknowledge — temporary blackout zone,no
TRG000258,2026-04-26T18:19:42,harsh,Harsh Driving,medium,open,MNVR,Taxi,Hiroshi Jordan,HJ,Citi Taxi,DXB-L-92257,Silicon Oasis,Wadi Al Safa St,65,Log for end-of-shift review,no
TRG000901,2026-04-26T16:33:48,fatigue,Driver Fatigue,high,investigation,DS/Teams,Taxi,Kenji Campbell,KC,National Taxi,DXB-B-58144,Jumeirah,Al Wasl Road,,Route to nearest rest stop,no
TRG002056,2026-04-26T16:03:18,idling,Idling,low,acknowledged,ETMP,Hourly Rental,Emil Riley,ER,Al Naboodah Transport,DXB-K-82302,Dubai Investment Park,Green Community,,Acknowledge — within tolerance,no
TRG000677,2026-04-26T15:37:54,distraction,Driver Distraction,high,acknowledged,DS/Teams,Public Bus,Kofi Richardson,KR,Emirates Transport,DXB-B-4918,Dubai Sports City,Hessa Street,,Send live coaching prompt to driver,no
TRG002197,2026-04-26T15:31:38,distraction,Driver Distraction,high,stafteesh,ETMP,Limousine & E-Hail,Jack Knight,JK,Uber Fleet,DXB-O-46407,Al Qusais,Damascus Street,,"Acknowledge — minor, log only",no
TRG002436,2026-04-26T14:06:42,camera,Camera Disconnection,high,investigation,ETMP,Taxi,Lucas Willis,LW,Citi Taxi,DXB-C-32493,Dubai Sports City,Sports City Boulevard,,Dispatch field tech — recurring issue,no
TRG000639,2026-04-26T12:28:56,fatigue,Driver Fatigue,medium,escalated,DS/Teams,Taxi,Sipho Wood,SW,Arabia Taxi,DXB-C-50096,Al Qusais,Damascus Street,,Instruct driver to take mandatory break,no
TRG001718,2026-04-26T12:14:27,fatigue,Driver Fatigue,low,open,MNVR,Public Bus,Kwame Johnson,KJ,Emirates Transport,DXB-B-5297,Dubai Marina,Marina Walk,,Instruct driver to take mandatory break,no
TRG000380,2026-04-26T10:55:04,distraction,Driver Distraction,medium,acknowledged,MNVR,Marine,Tomas Carroll,TC,Dubai Marine Transport,MAR-684,Business Bay,Al Abraj Street,,Send live coaching prompt to driver,no
TRG000136,2026-04-26T10:23:11,distraction,Driver Distraction,medium,stafteesh,MNVR,Public Bus,Jack Knight,JK,RTA Public Buses,DXB-B-3284,Downtown Dubai,Mohammed Bin Rashid Blvd,,"Acknowledge — minor, log only",no
TRG002303,2026-04-26T10:17:38,fatigue,Driver Fatigue,high,open,MNVR,Limousine & E-Hail,Emil Ortiz,EO,Genie Limousine,DXB-P-60341,Deira,Al Rigga Road,,Override dispatch — pull from rotation,no
TRG001448,2026-04-26T10:03:38,distraction,Driver Distraction,high,closed,DS/Teams,Marine,Thomas Sullivan,TS,Dubai Marine Transport,MAR-755,Dubai Marina,Marina Walk,,Issue formal warning — 2nd offense,yes
TRG002304,2026-04-26T06:13:49,fatigue,Driver Fatigue,medium,investigation,MNVR,Limousine & E-Hail,Stefan Perry,SP,Yango Premium,DXB-T-18292,Deira,Baniyas Square,,Instruct driver to take mandatory break,no
TRG001489,2026-04-26T05:31:52,camera,Camera Disconnection,low,investigation,DS/Teams,Taxi,George Boyd,GB,Arabia Taxi,DXB-H-30116,Jebel Ali,Sheikh Zayed Road,,Run firmware reset remotely,no
TRG002607,2026-04-26T04:44:02,signal,No Signal,medium,closed,MNVR,Taxi,Luca Perry,LP,Metro Taxi,DXB-K-57616,Jumeirah,Al Wasl Road,,Auto-resolve when signal restored,no
TRG000199,2026-04-26T04:31:32,idling,Idling,medium,open,MNVR,Public Bus,Harry Reed,HR,Emirates Transport,DXB-B-5889,Deira,Baniyas Square,,Auto-close — under 5min,no
TRG000440,2026-04-25T23:42:52,idling,Idling,low,open,MNVR,Taxi,Peter Nelson,PN,Arabia Taxi,DXB-K-62164,Jumeirah,Al Wasl Road,,Flag for daily review,no
TRG000436,2026-04-25T22:09:17,camera,Camera Disconnection,high,acknowledged,MNVR,Public Bus,Paul Hart,PH,Emirates Transport,DXB-B-1222,Jebel Ali,Sheikh Zayed Road,,Escalate to fleet maintenance,no
TRG002002,2026-04-25T20:53:12,fatigue,Driver Fatigue,low,closed,MNVR,Taxi,Mateo Nelson,MN,Metro Taxi,DXB-I-85978,Al Barsha,Sheikh Zayed Road,,Override dispatch — pull from rotation,no
TRG001726,2026-04-25T20:51:04,harsh,Harsh Driving,medium,closed,ETMP,Limousine & E-Hail,James West,JW,Genie Limousine,DXB-Q-45385,Downtown Dubai,Mohammed Bin Rashid Blvd,85,Log for end-of-shift review,no
TRG001654,2026-04-25T16:14:24,distraction,Driver Distraction,high,escalated,ETMP,Public Bus,Kwame Johnson,KJ,RTA Public Buses,DXB-B-4622,Downtown Dubai,Financial Center Rd,,"Acknowledge — minor, log only",no
TRG002596,2026-04-25T15:49:25,signal,No Signal,high,closed,DS/Teams,School Bus,Carlos Dunn,CD,Emirates Transport,DXB-S-8492,Silicon Oasis,Wadi Al Safa St,,Auto-resolve when signal restored,no
TRG001445,2026-04-25T15:24:33,fatigue,Driver Fatigue,high,closed,ETMP,Hourly Rental,Diego Butler,DB,Al Naboodah Transport,DXB-O-18495,Al Rashidiya,Nadd Al Hamar Rd,,Override dispatch — pull from rotation,no
TRG000549,2026-04-25T15:21:15,signal,No Signal,medium,closed,DS/Teams,Hourly Rental,Mateo Cooper,MC,Hala Rides,DXB-R-91418,Al Rashidiya,Rashidiya Metro Rd,,Acknowledge — temporary blackout zone,yes
TRG000532,2026-04-25T14:33:12,distraction,Driver Distraction,medium,open,MNVR,Taxi,Bruno Bailey,BB,National Taxi,DXB-I-16903,Al Barsha,Mall of the Emirates,,Schedule supervisor review,no
TRG001646,2026-04-25T13:03:08,camera,Camera Disconnection,high,open,MNVR,Taxi,Matteo Armstrong,MA,Cars Taxi,DXB-S-71833,Dubai Investment Park,DIP First Road,,Escalate to fleet maintenance,no
TRG002455,2026-04-25T10:14:22,signal,No Signal,low,acknowledged,MNVR,Hourly Rental,Peter Freeman,PF,Al Naboodah Transport,DXB-H-94088,Al Quoz,Al Khail Road,,Auto-resolve when signal restored,no
TRG002424,2026-04-25T08:50:23,camera,Camera Disconnection,high,investigation,DS/Teams,Taxi,Fabian Freeman,FF,Metro Taxi,DXB-I-67232,JBR,The Beach Promenade,,Verify cable connection at next stop,no
TRG000650,2026-04-25T06:43:37,signal,No Signal,medium,acknowledged,DS/Teams,Public Bus,James Arnold,JA,RTA Public Buses,DXB-B-5005,Silicon Oasis,Wadi Al Safa St,,Acknowledge — temporary blackout zone,no
TRG001879,2026-04-25T05:09:03,harsh,Harsh Driving,low,closed,MNVR,Hourly Rental,Stefan Perry,SP,Al Naboodah Transport,DXB-Q-28896,Al Barsha,Al Barsha Road,46,Escalate to safety review board,no
TRG000335,2026-04-25T04:20:24,fatigue,Driver Fatigue,medium,open,MNVR,Taxi,Pavel Snyder,PS,Metro Taxi,DXB-A-21438,JBR,The Beach Promenade,,Route to nearest rest stop,no
TRG002178,2026-04-25T03:43:15,idling,Idling,low,acknowledged,MNVR,Taxi,Dmitri Ortiz,DO,National Taxi,DXB-C-57486,Downtown Dubai,Financial Center Rd,,Auto-close — under 5min,no
TRG000542,2026-04-25T03:12:35,camera,Camera Disconnection,medium,open,ETMP,Taxi,Sven Peters,SP,Dubai Taxi Corporation,DXB-E-35159,Dubai Marina,Sheikh Zayed Rd Junction,,Escalate to fleet maintenance,no
TRG002714,2026-04-25T02:48:23,fatigue,Driver Fatigue,medium,open,ETMP,Taxi,Tomas Diaz,TD,Dubai Taxi Corporation,DXB-E-63362,Al Quoz,Al Asayel Street,,Override dispatch — pull from rotation,no
TRG000932,2026-04-25T01:13:26,fatigue,Driver Fatigue,high,acknowledged,DS/Teams,Limousine & E-Hail,Henry Clark,HC,Genie Limousine,DXB-C-50816,Downtown Dubai,Burj Khalifa Blvd,,Override dispatch — pull from rotation,no
TRG000226,2026-04-25T00:16:31,signal,No Signal,medium,acknowledged,MNVR,Limousine & E-Hail,Pavel Evans,PE,Uber Fleet,DXB-J-88351,Al Barsha,Sheikh Zayed Road,,Re-establish GPS handshake,no
TRG000991,2026-04-24T22:32:03,distraction,Driver Distraction,low,closed,MNVR,Public Bus,Ming Warren,MW,RTA Public Buses,DXB-B-3442,Jebel Ali,Jebel Ali Free Zone,,"Acknowledge — minor, log only",no
